OID,PID
1940,854
1940,854
1940,854
1941,197
1941,197
1941,197
1941,964
1941,545
1941,545
1941,545
1941,571
1942,12
1942,12
1942,12
1942,2
1943,569
1943,569
1943,816
1943,816
1943,297
1943,297
1943,621
1943,621
1943,621
1943,615
1943,615
1944,504
1944,504
1944,797
1944,797
1944,797
1944,431
1944,431
1944,431
1945,722
1945,722
1945,64
1945,501
1945,501
1946,429
1946,315
1947,45
1947,45
1947,45
1947,541
1947,541
1947,541
1947,466
1947,466
1947,466
1948,727
1948,153
1948,57
1949,775
1949,775
1949,173
1949,173
1949,22
1949,22
1949,889
1950,468
1950,11
1950,11
1950,11
1950,378
1950,339
1950,339
1950,747
1950,747
1951,370
1951,370
1951,721
1951,148
1951,148
1952,743
1952,743
1952,743
1952,562
1952,204
1952,846
1953,310
1953,310
1953,310
1953,442
1953,442
1953,519
1954,42
1955,710
1955,710
1955,81
1955,81
1955,556
1955,556
1955,556
1955,301
1956,564
1956,564
1956,868
1956,314
1956,314
1957,693
1957,717
1957,717
1957,717
1957,751
1958,748
1958,748
1958,748
1958,37
1958,317
1958,317
1958,774
1958,774
1959,771
1959,771
1959,771
1959,839
1959,839
1959,839
1959,803
1959,803
1960,878
1960,878
1960,864
1960,864
1960,283
1960,283
1960,283
1961,335
1961,335
1961,335
1961,12
1961,12
1961,429
1961,429
1961,781
1961,781
1961,403
1962,552
1962,552
1962,442
1962,442
1962,19
1962,19
1963,11
1963,538
1963,538
1963,679
1963,679
1963,681
1963,681
1963,571
1964,771
1964,771
1964,771
1964,231
1964,231
1964,231
1964,935
1964,935
1964,935
1964,185
1965,351
1965,351
1965,326
1965,521
1965,521
1965,521
1966,116
1966,789
1966,789
1966,789
1966,786
1966,786
1966,786
1966,401
1966,401
1966,471
1966,471
1967,324
1967,333
1967,333
1967,796
1968,170
1968,37
1968,37
1968,928
1968,928
1968,928
1969,99
1969,99
1969,935
1969,830
1969,830
1969,362
1969,362
1970,828
1970,828
1970,828
1970,490
1970,490
1970,490
1970,129
1970,129
1971,907
1971,907
1972,633
1972,633
1972,192
1972,192
1973,444
1974,821
1974,890
1974,890
1974,890
1974,415
1974,415
1974,415
1974,607
1975,127
1975,127
1975,127
1975,746
1975,746
1975,227
1975,358
1975,358
1975,522
1975,522
1975,522
1976,558
1976,558
1976,63
1976,63
1976,63
1976,254
1976,948
1976,948
1976,628
1976,628
1977,464
1977,464
1977,857
1977,436
1977,436
1978,267
1978,267
1978,267
1979,237
1979,237
1979,237
1979,234
1979,99
1979,99
1979,101
1980,294
1981,256
1981,256
1981,256
1981,970
1981,970
1981,834
1981,834
1981,486
1981,486
1981,486
1982,866
1982,19
1983,858
1983,858
1983,76
1983,76
1983,537
1983,260
1983,44
1983,44
1984,840
1984,840
1984,840
1984,841
1984,841
1985,686
1986,164
1986,440
1986,484
1986,484
1987,220
1987,60
1987,785
1987,785
1987,785
1987,477
1987,477
1988,278
1988,32
1989,261
1989,261
1989,261
1989,425
1989,626
1989,626
1989,626
1989,7
1989,7
1990,821
1990,332
1990,332
1990,147
1990,147
1990,636
1990,636
1990,636
1991,293
1991,293
1991,485
1991,353
1991,807
1991,807
1991,807
1991,52
1991,52
1992,85
1993,722
1993,722
1993,722
1994,108
1994,675
1994,802
1994,802
1994,802
1994,25
1994,25
1994,25
1994,774
1994,774
1994,774
1995,778
1995,778
1995,778
1996,246
1996,246
1996,246
1996,654
1996,654
1996,297
1997,678
1997,678
1998,667
1998,667
1998,246
1998,246
1998,500
1999,969
1999,969
2000,178
2000,767
2000,767
2000,767
2000,779
2000,621
2000,59
2000,59
2001,336
2001,336
2001,336
2001,967
2001,967
2001,967
2001,83
2001,83
2001,83
2002,889
2002,889
2002,889
2002,96
2002,96
2002,96
2002,524
2002,524
2002,524
2002,119
2002,119
2002,119
2003,50
2003,50
2003,50
2004,326
2004,326
2004,31
2004,751
2004,751
2004,751
2004,944
2005,953
2005,953
2005,592
2005,551
2005,551
2005,228
2005,228
2005,228
2005,539
2005,539
2006,717
2006,717
2006,816
2006,570
2007,147
2007,147
2007,147
2007,351
2008,761
2008,909
2008,909
2008,909
2008,443
2008,443
2008,14
2008,14
2008,49
2009,393
2009,393
2009,393
2009,0
2009,0
2009,503
2009,503
2009,503
2009,64
2009,64
2009,64
2009,514
2009,514
2009,514
2010,608
2010,608
2011,956
2011,956
2011,680
2011,578
2012,766
2013,162
2013,178
2013,178
2013,741
2013,741
2014,877
2014,187
2014,187
2014,522
2014,522
2014,345
2014,345
2014,345
2015,293
2015,648
2015,648
2015,648
2015,645
2015,645
2015,645
2015,388
2015,388
2016,938
2016,54
2016,604
2016,403
2017,587
2017,587
2017,587
2017,84
2017,84
2017,84
2017,600
2017,600
2017,600
2018,778
2018,778
2018,778
2018,316
2018,316
2018,848
2018,848
2018,848
2018,674
2018,275
2019,557
2019,93
2019,93
2019,93
2019,610
2020,261
2020,261
2020,261
2020,917
2020,917
2020,869
2020,869
2020,817
2021,635
2021,446
2021,446
2021,446
2021,956
2021,956
2021,747
2022,868
2022,868
2022,868
2022,226
2022,226
2022,543
2022,543
2022,543
2023,234
2023,234
2023,268
2023,268
2023,268
2023,743
2023,743
2024,465
2024,465
2024,465
2024,71
2024,71
2024,16
2024,16
2024,16
2024,452
2025,536
2025,536
2025,536
2026,917
2026,375
2026,375
2026,375
2027,15
2027,15
2027,15
2027,196
2027,196
2027,196
2027,543
2028,58
2028,58
2028,58
2029,750
2030,42
2030,42
2030,67
2030,629
2030,629
2030,182
2030,182
2030,182
2031,528
2031,528
2031,495
2032,280
2032,636
2032,226
2032,226
2032,226
2032,207
2033,355
2033,355
2033,228
2034,716
2034,716
2034,716
2034,549
2034,857
2034,939
2035,488
2035,488
2035,488
2035,835
2035,835
2036,690
2036,690
2036,382
2036,382
2037,556
2037,556
2037,105
2037,105
2037,815
2037,815
2037,122
2037,937
2037,937
2038,617
2038,617
2038,617
2038,880
2038,880
2038,795
2038,795
2038,629
2038,711
2038,711
2038,711
2039,772
2040,919
2040,919
2040,679
2040,679
2040,758
2040,123
2040,726
2041,863
2041,651
2041,510
2041,510
2041,510
2042,785
2042,785
2042,115
2042,896
2042,896
2042,896
2042,844
2042,844
2042,844
2042,329
2042,329
2042,329
2043,165
2043,593
2043,593
2043,593
2043,529
2043,529
2043,529
2043,527
2043,527
2044,346
2044,346
2044,570
2044,570
2044,570
2045,169
2045,196
2045,196
2045,196
2046,893
2046,270
2046,270
2046,270
2046,652
2046,652
2046,323
2046,323
2046,653
2047,896
2047,95
2047,95
2047,303
2047,303
2047,303
2048,918
2048,310
2048,7
2048,7
2049,819
2049,819
2049,819
2049,616
2049,616
2049,616
2049,601
2049,601
2049,601
2049,609
2049,609
2049,337
2049,337
2049,337
2050,43
2050,302
2050,302
2050,302
2051,858
2051,858
2051,858
2051,451
2052,327
2052,327
2052,422
2052,422
2052,422
2052,293
2053,486
2053,486
2054,246
2055,265
2055,265
2055,265
2055,835
2055,835
2055,305
2055,305
2056,673
2056,673
2056,673
2056,99
2057,664
2057,664
2057,247
2057,247
2057,247
2057,818
2058,241
2058,241
2058,82
2058,965
2058,346
2058,346
2058,346
2058,97
2058,97
2058,97
2059,286
2060,284
2060,284
2060,284
2061,844
2061,844
2061,844
2061,726
2061,726
2062,551
2062,551
2062,551
2062,124
2062,431
2062,431
2062,698
2062,698
2062,698
2062,424
2063,66
2063,66
2063,66
2063,306
2063,306
2063,232
2063,232
2063,936
2063,936
2063,149
2063,149
2064,270
2064,270
2064,497
2064,497
2064,418
2064,418
2064,418
2064,20
2065,936
2065,936
2065,348
2065,348
2065,820
2065,820
2066,774
2067,219
2067,511
2067,511
2067,31
2067,744
2067,744
2067,554
2067,554
2067,554
2068,375
2068,375
2068,375
2068,486
2068,486
2068,781
2069,774
2069,774
2069,774
2070,485
2070,485
2070,218
2070,218
2070,538
2070,538
2070,263
2070,263
2070,654
2071,232
2072,685
2073,331
2073,331
2073,331
2074,468
2074,468
2075,517
2075,517
2075,848
2075,11
2075,782
2075,782
2076,136
2076,959
2076,959
2076,959
2076,156
2076,156
2077,909
2077,909
2078,398
2078,398
2078,398
2078,800
2079,108
2079,368
2079,368
2079,368
2079,679
2079,679
2079,679
2080,877
2080,300
2080,300
2080,300
2080,777
2080,777
2080,777
2081,179
2081,179
2081,747
2081,747
2081,747
2081,468
2081,468
2081,468
2081,326
2081,326
2081,203
2081,203
2082,261
2082,585
2082,585
2082,427
2082,427
2082,607
2082,410
2082,410
2082,410
2083,218
2083,872
2084,294
2084,792
2084,792
2084,33
2084,33
2084,33
2085,359
2085,359
2085,359
2085,180
2085,475
2086,159
2086,668
2086,332
2087,207
2087,207
2087,207
2088,953
2088,953
2088,332
2088,332
2088,332
2088,597
2088,597
2088,792
2088,792
2088,792
2088,522
2089,674
2089,734
2089,317
2090,69
2090,69
2091,436
2091,436
2091,436
2092,0
2092,0
2092,0
2092,695
2092,695
2092,635
2092,850
2092,850
2092,850
2092,525
2092,525
2092,525
2093,931
2093,931
2093,931
2093,473
2093,473
2093,473
2093,886
2093,886
2093,886
2093,24
2093,24
2094,509
2095,31
2095,31
2095,243
2095,243
2096,153
2097,841
2097,841
2097,453
2097,453
2097,473
2097,473
2097,473
2098,757
2099,79
2099,79
2099,79
2099,563
2099,563
2099,563
2100,604
2100,604
2100,604
2101,926
2101,502
2101,502
2101,200
2101,200
2101,374
2101,374
2101,374
2101,637
2102,283
2102,832
2102,832
2102,626
2102,660
2103,797
2103,499
2103,586
2103,586
2103,586
2104,343
2104,343
2104,552
2104,110
2104,110
2105,586
2105,694
2105,694
2106,907
2106,907
2106,907
2107,471
2107,471
2107,135
2107,409
2107,409
2107,409
2107,187
2107,637
2107,637
2108,411
2108,390
2108,935
2108,935
2109,157
2109,157
2109,184
2110,327
2110,327
2110,327
2110,919
2110,919
2110,919
2111,709
2111,709
2111,796
2111,796
2111,796
2111,94
2111,94
2111,94
2111,178
2111,178
2111,59
2111,59
2111,59
2112,13
2112,13
2112,509
2112,509
2112,509
2113,30
2113,30
2113,30
2114,743
2114,743
2115,957
2115,557
2115,557
2115,557
2116,568
2116,568
2116,568
2116,643
2116,643
2116,152
2116,152
2116,619
2116,619
2116,619
2117,806
2117,806
2117,806
2118,826
2118,43
2118,319
2118,319
2119,487
2119,823
2119,9
2119,9
2120,565
2120,565
2120,665
2120,665
2120,665
2121,773
2121,773
2121,328
2121,778
2121,363
2121,363
2121,502
2121,502
2121,502
2122,243
2122,243
2122,44
2122,724
2122,847
2122,847
2122,847
2122,98
2122,98
2123,628
2123,628
2123,952
2123,952
2123,454
2123,454
2124,560
2124,560
2124,560
2124,970
2124,970
2124,970
2124,360
2125,562
2126,480
2126,480
2126,480
2127,599
2127,761
2127,54
2127,54
2128,57
2128,57
2128,57
2129,804
2129,464
2129,509
2129,515
2130,653
2131,307
2131,457
2131,457
2131,457
2131,342
2131,342
2131,342
2132,489
2132,297
2132,297
2132,297
2132,634
2132,686
2132,686
2132,686
2133,217
2133,217
2134,731
2134,731
2134,731
2134,249
2134,249
2135,707
2135,707
2135,659
2135,659
2135,884
2135,517
2135,922
2135,922
2135,922
2136,440
2136,440
2136,167
2136,167
2136,167
2136,944
2136,944
2137,330
2137,330
2137,330
2137,5
2137,5
2138,909
2138,297
2138,297
2138,297
2139,960
2139,960
2139,960
2139,483
2139,496
2139,496
2139,496
2139,346
2139,596
2139,596
2140,652
2140,652
2140,646
2140,646
2140,227
2140,227
2140,227
2140,175
2140,175
2140,631
2140,631
2141,398
2142,1
2142,1
2142,1
2143,534
2143,534
2143,534
2143,284
2144,72
2144,581
2144,34
2144,491
2144,491
2144,87
2144,87
2145,749
2145,749
2145,749
2145,535
2145,535
2145,535
2146,755
2146,755
2146,755
2146,422
2146,432
2147,720
2147,84
2147,805
2147,805
2148,914
2148,914
2148,914
2148,13
2148,502
2148,502
2148,781
2148,781
2148,781
2148,100
2148,100
2148,100
2149,62
2149,295
2149,5
2149,5
2149,5
2150,303
2150,303
2150,737
2150,737
2150,737
2151,381
2151,886
2152,893
2152,893
2152,770
2152,770
2152,220
2152,220
2152,236
2153,183
2153,589
2153,133
2154,103
2154,103
2154,103
2154,555
2154,555
2154,497
2154,497
2154,497
2155,855
2155,855
2155,855
2155,321
2155,321
2155,232
2155,232
2155,232
2156,137
2156,137
2156,177
2156,177
2157,600
2157,906
2157,906
2157,906
2158,673
2158,673
2159,702
2159,702
2159,702
2160,136
2160,136
2160,136
2160,782
2160,160
2160,160
2160,960
2160,960
2160,960
2161,602
2161,602
2161,602
2161,748
2161,748
2161,748
2161,111
2161,111
2161,111
2161,815
2161,815
2161,815
2161,740
2161,740
2161,740
2162,384
2162,384
2162,384
2162,653
2162,487
2162,487
2162,487
2162,125
2162,125
2162,125
2162,780
2162,780
2163,746
2163,746
2163,746
2163,337
2163,337
2163,413
2163,773
2163,773
2163,752
2164,149
2165,91
2165,91
2165,246
2165,511
2165,511
2165,511
2165,280
2165,280
2165,927
2165,927
2165,927
2166,694
2166,694
2166,694
2166,825
2166,825
2166,274
2167,364
2167,364
2167,364
2167,158
2167,158
2167,158
2168,707
2168,877
2168,877
2169,662
2169,662
2169,121
2169,121
2169,776
2169,41
2170,473
2170,473
2170,473
2170,929
2171,803
2171,508
2171,508
2171,508
2171,914
2171,806
2171,806
2172,246
2172,275
2172,485
2173,124
2173,124
2173,50
2173,50
2174,155
2174,155
2175,690
2175,690
2176,523
2176,523
2176,924
2176,924
2176,468
2176,468
2177,613
2177,613
2177,613
2178,284
2178,284
2178,780
2178,780
2178,545
2178,545
2179,435
2179,103
2180,168
2180,562
2180,257
2180,900
2180,900
2181,631
2181,631
2181,631
2181,140
2181,112
2181,112
2181,112
2181,816
2181,816
2182,678
2182,678
2182,678
2182,910
2182,729
2182,729
2182,102
2182,102
2182,102
2182,908
2182,908
2182,908
2183,815
2183,327
2183,327
2183,327
2184,421
2184,421
2184,421
2184,52
2184,927
2184,927
2184,706
2184,706
2185,391
2185,147
2186,608
2186,608
2186,608
2186,169
2186,356
2186,704
2186,428
2186,428
2186,428
2187,816
2187,816
2187,816
2188,345
2188,345
2188,345
2188,568
2188,420
2188,420
2188,420
2188,898
2188,898
2188,595
2188,595
2188,595
2189,119
2189,119
2189,119
2190,733
2190,47
2190,47
2190,47
2190,47
2190,47
2190,696
2190,287
2190,287
2191,801
2191,801
2191,801
2191,654
2191,654
2191,654
2191,107
2192,954
2192,768
2192,768
2192,847
2192,847
2192,847
2193,204
2193,563
2193,563
2193,513
2193,120
2193,120
2193,120
2194,203
2194,203
2194,203
2195,550
2195,550
2195,970
2195,970
2195,907
2195,167
2195,167
2195,167
2196,748
2196,176
2196,176
2196,236
2196,236
2196,236
2196,544
2196,544
2197,203
2197,203
2197,203
2197,740
2197,740
2197,204
2197,507
2197,39
2197,39
2197,39
2198,258
2198,258
2198,258
2199,456
2199,456
2199,456
2199,474
2199,474
2199,915
2199,915
2199,882
2199,882
2199,882
2199,192
2199,192
2200,875
2200,16
2200,605
2200,605
2200,605
2200,864
2201,447
2201,447
2201,447
2201,929
2202,598
2202,598
2202,598
2202,274
2203,40
2203,34
2203,34
2203,414
2203,812
2203,262
2203,262
2204,616
2204,624
2204,125
2204,125
2204,125
2204,568
2204,869
2205,358
2205,358
2205,317
2205,317
2205,924
2206,412
2206,412
2206,12
2206,616
2206,560
2207,662
2207,773
2207,183
2207,183
2207,183
2207,894
2207,894
2207,894
2207,322
2207,322
2207,322
2208,203
2208,203
2208,203
2208,861
2208,861
2208,861
2208,563
2208,679
2208,679
2208,584
2208,584
2208,584
2209,804
2209,804
2209,61
2209,61
2209,268
2209,268
2210,815
2210,815
2210,815
2210,129
2210,891
2210,891
2211,866
2211,783
2211,878
2211,878
2211,878
2211,820
2211,820
2211,820
2212,200
2212,200
2212,200
2212,639
2212,639
2212,639
2212,567
2212,567
2212,567
2213,576
2213,378
2213,378
2213,378
2213,516
2213,516
2213,516
2213,912
2214,652
2214,652
2214,652
2214,229
2214,229
2214,229
2215,552
2215,114
2215,114
2215,114
2215,39
2215,68
2215,68
2216,284
2216,284
2216,197
2216,842
2217,182
2218,305
2218,486
2218,486
2218,245
2218,724
2218,724
2218,724
2218,568
2218,568
2219,746
2219,746
2219,746
2219,279
2219,369
2219,369
2220,139
2220,139
2220,385
2220,385
2220,385
2220,530
2220,530
2221,263
2221,450
2221,450
2221,450
2221,567
2221,427
2221,427
2221,427
2222,75
2222,105
2222,105
2222,105
2222,16
2222,16
2223,839
2223,839
2223,839
2223,647
2223,418
2224,965
2225,108
2225,108
2225,108
2225,626
2225,626
2225,469
2225,469
2225,555
2225,555
2225,555
2225,514
2225,514
2226,400
2226,400
2226,202
2226,439
2226,439
2226,34
2227,76
2227,76
2227,162
2227,162
2227,674
2227,674
2227,674
2227,770
2228,146
2228,146
2228,146
2228,47
2228,47
2229,808
2229,706
2229,681
2229,681
2229,948
2229,948
2229,948
2230,7
2230,357
2230,357
2230,357
2230,339
2230,286
2231,383
2231,383
2232,482
2232,482
2232,482
2232,610
2232,610
2232,335
2232,335
2232,335
2232,885
2232,699
2232,699
2233,600
2233,600
2233,600
2234,876
2234,876
2234,876
2234,808
2234,486
2234,486
2235,136
2235,622
2235,622
2235,119
2235,119
2235,871
2235,694
2235,694
2236,530
2236,274
2236,274
2236,274
2236,448
2236,448
2236,448
2236,697
2236,697
2236,608
2236,608
2236,608
2237,165
2237,165
2237,81
2237,228
2237,228
2237,233
2237,603
2238,518
2238,518
2238,690
2238,690
2238,792
2238,792
2238,792
2238,281
2238,564
2239,170
2239,170
2239,170
2239,918
2239,918
2239,918
2240,191
2240,191
2240,427
2240,427
2240,427
2240,716
2240,716
2240,915
2240,915
2240,258
2240,258
2240,258
2241,935
2241,131
2241,131
2241,131
2241,371
2241,371
2241,770
2241,770
2241,680
2241,680
2242,932
2242,932
2242,932
2242,305
2243,590
2243,590
2243,740
2244,249
2244,249
2245,90
2245,254
2245,257
2245,257
2246,531
2246,921
2246,54
2246,54
2247,733
2248,499
2248,233
2248,233
2248,233
2248,611
2248,611
2248,611
2248,210
2248,210
2248,748
2248,748
2249,745
2249,745
2249,745
2249,632
2249,803
2249,803
2249,803
2249,672
2249,672
2250,653
2250,653
2251,957
2251,957
2251,957
2252,115
2252,115
2252,11
2252,11
2253,211
2253,211
2253,530
2253,36
2253,36
2253,875
2253,875
2254,327
2254,327
2254,614
2254,614
2254,132
2254,132
2254,132
2254,412
2254,625
2254,625
2255,353
2255,353
2255,353
2255,69
2255,69
2255,69
2256,728
2256,728
2256,728
2256,864
2256,864
2256,574
2256,574
2256,574
2256,935
2256,935
2256,670
2256,670
2256,670
2257,211
2257,211
2257,211
2257,191
2257,191
2257,191
2257,302
2257,903
2257,903
2257,903
2258,166
2258,166
2259,727
2259,727
2259,727
2259,231
2259,231
2259,231
2259,365
2259,365
2259,134
2259,134
2259,134
2260,39
2260,39
2260,76
2260,76
2260,8
2260,8
2261,524
2261,524
2261,524
2261,331
2262,666
2262,666
2262,358
2262,358
2262,358
2263,865
2263,865
2263,865
2263,619
2263,619
2263,619
2263,943
2263,429
2263,429
2264,198
2264,198
2264,198
2264,906
2264,906
2264,398
2264,398
2264,17
2265,371
2265,728
2265,644
2265,331
2265,331
2265,331
2266,186
2266,186
2266,314
2266,314
2266,314
2266,3
2266,3
2266,3
2266,53
2266,53
2266,53
2267,760
2267,760
2267,566
2267,566
2267,450
2267,450
2267,450
2268,62
2268,62
2268,62
2268,241
2269,831
2269,446
2269,446
2269,483
2270,791
2270,121
2270,121
2270,121
2270,97
2270,128
2271,389
2271,389
2271,281
2271,281
2271,109
2271,109
2271,438
2271,438
2271,745
2271,745
2271,745
2272,546
2272,546
2272,546
2272,568
2272,609
2273,608
2273,359
2273,359
2273,124
2273,124
2273,124
2273,956
2274,17
2274,17
2274,939
2274,747
2274,747
2274,747
2275,239
2275,239
2275,239
2276,632
2276,393
2276,393
2276,393
2276,144
2276,144
2277,367
2277,367
2277,367
2278,790
2278,967
2278,967
2278,967
2278,460
2278,460
2278,460
2278,630
2278,630
2278,696
2278,696
2278,696
2279,290
2280,769
2280,625
2280,625
2280,625
2281,340
2281,340
2281,58
2281,58
2281,58
2281,466
2281,466
2282,285
2282,285
2282,285
2282,182
2282,182
2282,899
2282,656
2282,403
2282,403
2282,403
2283,617
2283,256
2283,256
2283,732
2283,732
2283,855
2283,855
2283,855
2284,440
2284,440
2284,440
2284,234
2284,124
2284,124
2284,124
2284,757
2284,757
2284,246
2284,246
2284,246
2285,657
2285,657
2285,400
2285,400
2285,400
2285,159
2285,281
2285,281
2285,236
2285,236
2286,924
2286,924
2286,924
2286,258
2286,258
2286,258
2286,593
2286,593
2286,593
2286,140
2286,140
2286,531
2286,531
2287,607
2287,607
2287,607
2287,652
2287,808
2287,808
2287,409
2287,409
2287,409
2287,365
2288,857
2288,857
2288,93
2288,93
2288,897
2289,807
2289,559
2289,559
2290,835
2290,835
2290,835
2290,438
2291,382
2291,382
2291,854
2291,854
2292,341
2292,281
2292,644
2293,676
2293,676
2293,676
2294,406
2295,171
2295,25
2295,25
2296,190
2296,798
2296,618
2296,618
2296,618
2297,347
2297,680
2297,680
2297,617
2297,862
2297,862
2297,862
2297,335
2298,846
2298,846
2299,386
2299,386
2299,386
2299,136
2300,31
2300,31
2300,31
2300,281
2300,442
2300,442
2300,442
2300,299
2301,840
2301,740
2301,740
2302,421
2302,332
2302,332
2302,379
2303,561
2303,561
2303,27
2303,27
2303,27
2303,238
2303,238
2304,759
2304,759
2304,87
2304,87
2305,644
2305,644
2305,644
2305,596
2305,596
2305,596
2305,862
2305,862
2305,12
2305,103
2305,103
2305,103
2306,422
2306,422
2306,422
2307,815
2307,275
2307,275
2307,275
2308,661
2308,298
2308,298
2308,251
2308,251
2308,251
2308,489
2308,200
2308,200
2309,477
2309,477
2309,477
2309,281
2309,281
2309,281
2309,85
2309,85
2310,26
2310,26
2310,26
2310,154
2310,154
2310,286
2310,286
2310,286
2310,748
2310,748
2310,748
2311,861
2311,306
2311,306
2311,48
2311,48
2311,48
2311,847
2311,570
2311,570
2311,570
2312,335
2312,335
2312,335
2312,893
2312,893
2312,364
2312,223
2312,696
2313,26
2313,929
2313,929
2313,929
2313,632
2314,492
2314,492
2314,829
2314,680
2314,680
2315,157
2315,530
2316,242
2316,84
2317,201
2317,201
2317,201
2317,610
2317,610
2318,923
2318,652
2318,652
2318,966
2319,735
2319,735
2319,626
2319,626
2319,626
2319,795
2319,795
